rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,dem_source,error_task,error_msg,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,flowline_type,inversion_glen_a,inversion_fs,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,ref_hgt_qc_diff
RGI60-10.00096,10,10-06,Su5E19001081 Lavinnyj,-179.25,71.12,0.02,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00096 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00097,10,10-06,Su5E19001082 Karnia,-179.23,71.12,0.02,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00097 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00098,10,10-06,Su5E19001083 Veretepo,-179.22,71.12,0.03,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00098 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00099,10,10-06,Su5E19001084 Festonchatyj,-179.18,71.12,0.02,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00099 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00100,10,10-06,Su5E19001085 Klin,-179.17,71.12,0.01,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00100 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00101,10,10-06,Su5E19001086 Gryaznyj,-179.15,71.13,0.04,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00101 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00102,10,10-06,Su5E19001087 No 87,-179.13,71.13,0.03,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00102 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00103,10,10-06,Su5E19001088 No 88,-179.13,71.12,0.05,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00103 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00104,10,10-06,Su5E19001089 Pervyj,-179.1,71.1,0.03,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00104 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00105,10,10-06,Su5E19001090 No 9,-178.92,71.12,0.04,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00105 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00106,10,10-06,Su5E19001091 No 91,-178.88,71.12,0.02,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00106 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00107,10,10-06,Su5E19001092 No 92,-178.83,71.13,0.03,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00107 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00108,10,10-06,Su5E19001093 No 9,-178.88,71.07,0.02,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00108 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00109,10,10-06,Su5E19001094 No 94,-178.92,71.08,0.05,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00109 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00110,10,10-06,Su5E19001095 No 95,-178.95,71.08,0.07,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00110 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00111,10,10-06,Su5E19001096 No 96,-179.05,71.08,0.01,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00111 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00112,10,10-06,Su5E19001097 No 97,-179.07,71.08,0.01,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00112 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00113,10,10-06,Su5E19001098 No 98,-179.12,71.02,0.01,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00113 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00114,10,10-06,Su5E19001099 No 99,-179.13,71.03,0.01,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00114 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00115,10,10-06,Su5E19001100 No 1,-179.12,71.03,0.01,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00115 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00116,10,10-06,Su5E19001101 No 101,-179.4,71.05,0.02,2011,Glacier,Land-terminating,False,Nominal glacier,COPDEM,simple_glacier_masks,GeometryError: RGI60-10.00116 is a nominal glacier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI60-10.00117,10,10-01,,59.299919128,64.80456543,0.168,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,45.54626886561766,45.54626886561766,True,347.95787639668566,0.0029641077133247106,0.002926032727777648,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,892.5079345703125,889.0081176757812,815.216796875,1014.9517211914062,1014.9517211914062,815.216796875,0.0,59.305194850327254,64.80559929907386,384.0,168000.00000000003,901.8672537693025,1017.3345236544666,834.6844937316911,0.4607505203492938,437.50000000000006,199.431799038306,353.7610442483463,
RGI60-10.00118,10,10-01,,59.226844788,64.797164917,0.209,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,40.15287962917763,40.15287962917762,True,347.95185697657087,0.011572763152691212,0.003950754654619398,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,795.7454223632812,783.9657592773438,773.5576171875,894.990966796875,894.990966796875,774.1989135742188,0.0,59.233381754961016,64.79707487861715,736.0,208999.99999999994,796.1279820027205,884.0466288449593,777.3902489585815,0.1471586094498286,283.96739130434776,36.91359836959858,97.90669723006918,
RGI60-10.00119,10,10-01,,59.327888489,64.798660278,0.113,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,46.30488717574261,46.30488717574261,True,347.9513517259469,0.0020521853025060187,0.001696140314824813,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,908.3284301757812,904.7205810546875,790.752197265625,1099.0477294921875,1099.0477294921875,790.752197265625,0.0,59.337679347686766,64.79884286184043,510.0,113000.00000000001,916.7209213764007,1093.9366140967986,809.6789096751762,0.5263675093146204,221.5686274509804,107.76030786006827,203.0299783390977,
RGI60-10.00120,10,10-01,,59.160949707,64.792015076,0.087,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,43.68853720971917,43.68853720971917,True,347.9479109484981,0.0015801682794954004,0.0011839078205499584,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,858.9694213867188,853.798828125,823.7948608398438,951.3157348632812,951.3157348632812,823.7948608398438,0.0,59.164702645521906,64.79329110415102,280.0,87000.0,865.994572481227,928.7350848055639,833.0300949013136,0.35520298588241733,310.71428571428567,151.55491991176623,302.2112776054774,
RGI60-10.00121,10,10-01,,59.301887512,64.796264648,0.143,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,48.15213420626648,48.152134206266496,True,347.94945989641104,0.0024337755687681914,0.0023445849265388654,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,937.84130859375,932.0770263671875,902.6781005859375,1037.673095703125,1037.673095703125,910.306640625,0.0,59.30458477311434,64.79250213393644,240.0,143000.0,948.6785338668732,1012.7882687372163,922.5014567220145,0.39796172794039586,595.8333333333334,525.5409431482021,759.124282933954,
RGI60-10.00122,10,10-01,,59.634693146,64.800003052,0.102,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,42.35336824799828,42.35336824799828,True,347.9462129617705,0.0017307706844768489,0.0014733439809456864,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1053.697265625,1044.759033203125,999.3707885742188,1172.1025390625,1172.1025390625,1000.4999389648438,0.0,59.6367320498756,64.79964241473762,336.0,101999.99999999997,1062.56433185951,1161.225354042111,1012.2871147859191,0.43896368078780884,303.57142857142856,184.22745116756963,353.53655605775947,
RGI60-10.00123,10,10-01,,59.226261139,64.788970947,0.083,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,46.450189703441694,46.450189703441694,True,347.9435768897315,0.0038175262921940085,0.0011097145851178313,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,915.9552001953125,911.2409057617188,894.2213134765625,968.1338500976562,968.1338500976562,894.6140747070312,0.0,59.22889420630885,64.78678412700222,588.0,83000.0,918.2093490165887,958.1271322760431,899.6505442343757,0.10786022729081504,141.156462585034,15.462806091846943,44.199538733196,
RGI60-10.00124,10,10-01,,59.355606079,64.78704834,0.1,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,44.70691970744895,44.706919707448954,True,347.93910663131214,0.0016892562765983634,0.00143376811165718,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,876.5665283203125,872.133544921875,778.7637939453125,1017.708251953125,1017.708251953125,778.7637939453125,0.0,59.357612497661385,64.78842463385067,392.0,100000.0,886.6663408091159,1010.2986276264811,803.0794046778939,0.5095188022827363,255.1020408163265,192.59537543587763,264.0611278574465,
RGI60-10.00125,10,10-01,,59.56004715,64.55380249,0.078,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,48.992116667989265,48.992116667989265,True,347.704967538138,0.0027483390910122436,0.0010188470580230163,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1106.713134765625,1107.40869140625,1041.5439453125,1227.37939453125,1227.37939453125,1042.0576171875,0.0,59.565728806574135,64.55271899927006,644.0,77999.99999999996,1102.5099171810075,1218.1075689268816,1048.7036634902422,0.25299153991940726,121.11801242236024,5.9669757316910825,27.168019353148235,
RGI60-10.00126,10,10-01,,59.209590912,64.831130981,0.117,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,44.08775175954549,44.0877517595455,True,347.9866563773897,0.0030494028650659673,0.0017792397678569496,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,856.6263427734375,850.0411376953125,844.088623046875,940.5183715820312,940.5183715820312,847.4017333984375,0.0,59.21616595778592,64.83134418269535,330.0,117000.0,873.357354956112,940.4443881778078,856.3741030676645,0.2684046061050203,354.54545454545445,272.0996602890866,354.5573702184359,
RGI60-10.00127,10,10-01,,59.528709412,64.546531677,0.082,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,48.38595864395315,48.385958643953174,True,347.69820061606055,0.001972920684684707,0.0010913723936416208,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1086.1243896484375,1080.885009765625,1039.2781982421875,1200.12890625,1200.12890625,1040.4583740234375,0.0,59.52861062431924,64.54715067301527,476.0,82000.0,1091.8298678836939,1192.5660419013093,1046.4487815218238,0.2971406353573074,172.2689075630252,56.419684713989355,96.98355822910659,
RGI60-10.00128,10,10-01,,59.479125977,64.499794006,0.077,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,42.292013257496954,42.29201325749695,True,347.65307056141035,0.001863990703268478,0.0010009299031566302,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,982.5991821289062,967.680908203125,924.1240844726562,1151.229736328125,1151.229736328125,924.1240844726562,0.0,59.4803021454723,64.49961200707081,532.0,76999.99999999997,978.7871202482532,1127.6008547485103,928.4732048745735,0.35535093697029924,144.73684210526312,12.279877999800322,83.24934334209748,
RGI60-10.00129,10,10-01,,59.468662262,64.497520447,0.099,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,53.62181242085183,53.62181242085185,True,347.6509374681458,0.001607651634151544,0.0014140908417795534,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1174.79736328125,1183.4671630859375,1010.139404296875,1354.9422607421875,1354.9422607421875,1010.139404296875,0.0,59.47623917979012,64.49818089593575,532.0,98999.99999999999,1178.7973455497472,1337.4504959008166,1017.6309191973719,0.5572164839745595,186.09022556390974,13.930485934092733,62.96981711317475,
RGI60-10.00130,10,10-01,,59.294387817,64.490150452,0.151,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,43.47840617821189,43.478406178211884,True,347.64496124273563,0.002592352810079302,0.0025268078623875362,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,911.6890869140625,897.9229736328125,839.3550415039062,1094.63330078125,1094.63330078125,839.3550415039062,0.0,59.297006178904645,64.49036932792463,390.0,151000.00000000003,928.2223258615118,1089.5189366704783,856.6171769175537,0.554150031670835,387.1794871794873,329.3848905623712,458.62618849329573,
RGI60-10.00131,10,10-01,,59.312908173,64.470214844,0.115,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,47.358325426159915,47.358325426159915,True,347.6253140108928,0.003277056524538404,0.001737554548032676,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1005.3109130859375,995.162109375,952.2123413085938,1114.9271240234375,1114.9271240234375,952.2123413085938,0.0,59.316117367605955,64.47171959417079,540.0,114999.99999999999,1000.3906738491143,1098.6077931251311,958.0839204351502,0.25571767509063326,212.96296296296296,23.149063632943935,81.43792590344603,
RGI60-10.00132,10,10-01,,59.47410965,64.470840454,0.157,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,44.22204039563246,44.22204039563247,True,347.6249348570085,0.0027408108219293516,0.002665882103057524,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1010.2766723632812,1008.72509765625,920.131103515625,1162.130126953125,1162.130126953125,920.131103515625,0.0,59.47117343689626,64.47325957382539,512.0,156999.99999999997,1016.6059877760458,1168.0921335381006,927.3898460680002,0.43217594517997904,306.64062499999994,25.08214076450715,110.66285939631595,
RGI60-10.00133,10,10-01,,59.322860718,64.46496582,0.152,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,46.38977212427662,46.38977212427662,True,347.6201242959858,0.0031734325646675617,0.0025498454058593325,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,973.9655151367188,963.0994873046875,911.04248046875,1140.161376953125,1140.161376953125,911.294189453125,0.0,59.33108701685863,64.46450659932944,420.0,151999.99999999997,983.2246219625091,1117.941681833501,920.4817142809425,0.43873268133597937,361.90476190476187,156.3984911346686,268.87906965777853,
RGI60-10.00134,10,10-01,,59.248138428,64.456253052,0.114,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,39.910623489251904,39.910623489251904,True,347.6119699066638,0.0020620228711975912,0.0017168133733469972,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,849.2171630859375,840.8184204101562,790.76708984375,970.861572265625,970.861572265625,790.76708984375,0.0,59.25025923047478,64.45694843577819,330.0,114000.0,855.0884670050283,946.8201444208241,807.0841572280124,0.42055898985417794,345.4545454545455,175.1749915392033,338.9406427571581,
RGI60-10.00135,10,10-01,,59.338874817,64.456878662,0.172,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,51.10965585672495,51.10965585672497,True,347.6121374299485,0.003926163923839365,0.0030222510110463263,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1059.956787109375,1050.739990234375,987.8683471679688,1210.7440185546875,1210.7440185546875,987.8683471679688,0.0,59.34593832949631,64.45889830220126,608.0,172000.0,1064.6052814115487,1185.2614150662012,989.9866288302829,0.31657289118341647,282.89473684210526,13.957069851163437,71.95156603906973,
RGI60-10.00136,10,10-01,,59.277114868,64.439453125,0.22,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,34.177251045656725,34.17725104565673,True,347.5954010523939,0.004827970486751029,0.004239455716484428,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,708.4411010742188,691.7532958984375,661.7649536132812,844.2109375,844.2109375,663.1188354492188,0.0,59.277595365621956,64.44055487382055,408.0,220000.00000000003,723.2673978545295,825.5562962510618,676.4243516253371,0.3721287298319211,539.21568627451,475.5536597855843,578.5043348994808,
RGI60-10.00137,10,10-01,,59.220664978,64.824539185,0.121,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,41.01100079196311,41.011000791963106,True,347.9797296129104,0.0024398210883853208,0.0018634116279822035,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,800.7736206054688,784.9373168945312,756.1271362304688,932.081787109375,932.081787109375,756.1271362304688,0.0,59.227894007334584,64.82445367689527,360.0,121000.0,813.9847197290577,932.4243616140183,768.0755312677356,0.4333032117689332,336.11111111111114,195.50664626576594,315.3196199180519,
RGI60-10.00138,10,10-01,,59.304489136,64.419570923,0.177,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,38.934867465628415,38.934867465628415,True,347.5758961370247,0.004043150493469975,0.0031437076962204406,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,829.7167358398438,807.2969970703125,732.3067016601562,1109.0023193359375,1109.0023193359375,732.3067016601562,0.0,59.307991926330615,64.42025301156744,640.0,176999.99999999994,836.3765231250517,1112.067817469306,740.9584460602255,0.5073604648133883,276.5624999999999,130.28954066103503,260.0766694842274,
RGI60-10.00139,10,10-01,,59.318840027,64.399772644,0.302,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,33.67634630370505,33.676346303705046,True,347.55658532162715,0.012997771439977292,0.0065537287658946446,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,711.1644287109375,693.443603515625,655.2655639648438,903.8818359375,903.8818359375,658.4552001953125,0.0,59.323617420521366,64.40023713559947,936.0,302000.0,710.2483061570018,906.0416844804093,658.6722452038392,0.24919756959675118,322.6495726495727,36.177534596201774,96.13190383000487,
RGI60-10.00140,10,10-01,,59.383602142,64.28817749,0.095,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,31.127440080918163,31.12744008091816,True,347.44880414221296,0.0017986131951644297,0.0013361304892864241,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,815.006591796875,796.7677612304688,754.2955932617188,976.6026611328125,976.6026611328125,754.40625,0.0,59.38651941396034,64.28765071437718,392.0,95000.0,826.8220436103002,949.1518841896161,771.9431599508127,0.4375104279602173,242.3469387755102,216.41752773595158,293.6097398083988,
RGI60-10.00141,10,10-01,,59.151908875,63.913993835,0.192,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,44.35874891137586,44.35874891137586,True,347.09227814939135,0.0035266823669590323,0.0035157509801409703,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,1202.3282470703125,1181.863525390625,1103.819091796875,1484.329345703125,1484.329345703125,1111.4781494140625,0.0,59.15817996034499,63.91336301151693,544.0,192000.0,1219.787559155255,1479.3813176701278,1130.332749883605,0.57292213374035,352.94117647058823,326.85349613904447,436.51327867586906,
RGI60-10.00142,10,10-01,,59.165164948,63.908821106,0.096,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,33.94180033950072,33.94180033950074,True,347.0876934843504,0.005767890808729995,0.0013555073052529958,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,994.4498291015625,988.7225952148438,984.1173706054688,1103.3236083984375,1103.3236083984375,985.045166015625,0.0,59.16391281914778,63.90967880539,756.0,96000.0,1000.0882731132609,1070.7086524516144,988.6092314230582,0.11374137270974703,126.98412698412696,41.610050548200874,59.524513215263404,
RGI60-10.00143,10,10-01,,59.201694489,63.893878937,0.083,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,33.428195286327195,33.42819528632721,True,347.0744532162332,0.0013098238485931555,0.0011097145851178313,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,980.2438354492188,987.9223022460938,878.0455932617188,1095.1954345703125,1095.1954345703125,878.0455932617188,0.0,59.207048034098015,63.89497579053819,392.0,83000.0,987.3369694965353,1073.4780196007825,893.8245597651177,0.4505800709496516,211.734693877551,91.21536370774827,129.17178394532718,
RGI60-10.00144,10,10-01,,59.106063843,63.807487488,0.087,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,31.346859219628897,31.346859219628882,True,346.99230546185237,0.0024896434935415086,0.0011839078205499584,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,989.1986083984375,984.044189453125,953.2821044921875,1059.9154052734375,1059.9154052734375,955.5841674804688,0.0,59.10925915842135,63.80600382723336,476.0,87000.00000000001,988.448967993719,1042.5286727910643,958.5276048397966,0.18360556733872688,182.77310924369746,17.301930091515665,59.46879362677355,
RGI60-10.00145,10,10-01,,59.166770935,63.783489227,0.166,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,25.85149755506027,25.851497555060266,True,346.9715408533961,0.0028816253778866903,0.0028782435367078764,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,903.4510498046875,894.9337158203125,824.652587890625,1101.3388671875,1101.3388671875,824.652587890625,0.0,59.17302190475193,63.78157848784206,448.0,166000.0,909.5110040376383,1089.744641126187,839.9434987635361,0.5106767063585368,370.5357142857143,169.83314012700288,368.95420787722145,
RGI60-10.00146,10,10-01,,59.171447754,63.75693512,0.134,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,28.858892831405914,28.858892831405914,True,346.9472261023908,0.0023757846861851666,0.0021441147022219814,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,991.4254150390625,967.732666015625,911.5794067382812,1225.7633056640625,1225.7633056640625,911.5794067382812,0.0,59.174103215444056,63.756312991307496,480.0,134000.0,1000.2344948839155,1195.5706366747443,925.0421623416491,0.5185107844899806,279.1666666666667,247.03432354773975,381.8682513602938,
RGI60-10.00147,10,10-01,,59.307067871,64.816131592,0.105,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,49.536574477135616,49.5365744771356,True,347.96940967358603,0.0021110113996559176,0.0015332543421063061,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,967.3978881835938,951.5269165039062,881.8124389648438,1126.6854248046875,1126.6854248046875,881.8124389648438,0.0,59.31143079832806,64.81533526282358,480.0,105000.0,973.5286119132231,1104.283183539694,896.7021419296208,0.418833398231071,218.75,101.51374611045938,188.61674420606343,
RGI60-10.00148,10,10-01,,59.231655121,64.812469482,0.112,2013,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,47.59334234063881,47.593342340638806,True,347.9672618027456,0.002462680874221408,0.0016755357486001315,0.0,0.0,elevation_band,3.333470841622217e-24,0.0,933.4757080078125,909.6690063476562,846.213623046875,1165.0751953125,1165.0751953125,846.213623046875,0.0,59.239926561393695,64.81520020975361,630.0,112000.0,939.9226289130928,1138.470721851497,862.3597381993811,0.41808489149187394,177.77777777777777,100.30942218035021,174.13873874850583,
